date,time_UTC,lat,lon,source_rate_t/h,uncertainty_t/h,estimated_source_type
20211117,04:21:51,45.3,131.16,12,7,Coal
20211117,06:00:29,35.5,112.28,88,32,Coal
20211117,06:00:47,36.37,107.95,11,7,Oil
20211117,06:00:50,36.79,112.24,59,24,Coal
20211117,06:01:00,37.35,110.89,64,25,Coal
20211117,06:01:13,38.23,114.52,80,66,Landfill/Urban
20211117,07:38:20,23.16,90.4,112,37,Landfill/Urban
20211117,07:38:38,23.79,90.27,44,26,Landfill/Urban
20211117,07:38:39,23.55,86.35,11,4,Coal
20211117,07:40:39,28.6,77.1,54,27,Landfill/Urban
20211117,09:24:35,38.64,54.23,16,5,Oil
20211117,17:31:31,-34.59,-58.69,37,14,Landfill/Urban
20211117,17:31:48,-33.44,-59.07,14,9,Landfill/Urban
20211117,19:31:59,31.13,-102.56,32,13,Oil
20211117,21:14:40,37.45,-120.9,10,4,Landfill/Urban
20211118,05:40:13,30.87,114.28,42,16,Landfill/Urban
20211118,05:40:52,33.26,116.63,28,11,Coal
20211118,05:41:40,36.14,114.21,32,11,Coal
20211118,05:41:34,35.5,112.53,82,31,Coal
20211118,05:41:42,36.12,112.87,110,38,Coal
20211118,05:41:53,35.92,109.02,14,5,Coal
20211118,07:19:57,23.8,86.45,15,6,Coal
20211118,07:19:47,23.95,89.96,25,8,Landfill/Urban
20211118,07:20:34,27.41,95.52,14,4,Gas
20211118,09:05:08,37.33,60.5,36,12,Gas
20211118,09:05:18,37.87,61.62,40,14,Gas
20211118,09:05:14,38.07,63.24,9,3,Oil
20211118,09:05:53,38.6,54.26,52,20,Oil
20211118,09:05:43,40.07,63.65,7,4,Gas
20211118,10:45:40,34.86,41.05,11,4,Oil
20211118,10:49:19,47.17,35.33,50,23,Gas
20211118,12:21:16,12.34,13.03,92,40,Unclassified
20211118,12:26:53,31.69,5.72,50,18,Gas
20211118,14:08:19,33.49,-7.79,23,14,Landfill/Urban
20211118,19:14:26,38.05,-94.17,36,17,Gas
20211119,05:21:54,32.96,116.26,11,4,Coal
20211119,05:22:51,35.54,112.47,103,39,Coal
20211119,05:23:03,36.27,111.52,62,30,Coal
20211119,05:23:02,36.17,112.99,73,32,Coal
20211119,05:23:21,36.47,109.66,32,16,Coal
20211119,07:01:00,23.8,90.64,166,82,Landfill/Urban
20211119,07:01:19,23.62,86.66,18,8,Coal
20211119,07:01:39,27.47,95.67,24,10,Gas
20211119,08:44:25,32.12,73.23,71,28,Landfill/Urban
20211119,08:46:26,37.99,63.54,16,7,Oil
20211119,08:46:35,37.63,61.64,105,35,Gas
20211119,08:46:32,39.06,66.03,6,3,Gas
20211119,10:21:23,15.55,45.76,6,2,Oil
20211119,18:53:52,33.24,-84.97,33,17,Gas
20211120,06:42:19,23.72,90.81,130,54,Landfill/Urban
20211120,06:42:54,27.37,95.39,49,17,Oil
20211120,08:24:25,28.64,77.22,16,9,Landfill/Urban
20211120,08:25:20,31.42,74.19,111,51,Landfill/Urban
20211120,08:25:21,31.47,73.07,39,14,Landfill/Urban
20211120,08:25:28,32.3,73.89,53,25,Landfill/Urban
20211120,08:26:04,33.9,71.6,19,10,Landfill/Urban
20211120,08:25:55,33.61,73.02,17,7,Landfill/Urban
20211120,08:27:50,37.55,62.19,96,37,Landfill/Urban
20211120,08:28:17,40.22,63.71,18,7,Gas
20211120,10:02:45,15.6,45.8,7,3,Oil
20211120,10:07:50,35.38,51.52,34,26,Gas
20211120,10:08:48,38.88,54.2,27,10,Oil
20211121,08:05:44,28.82,75.22,53,18,Landfill/Urban
20211121,08:06:25,31.51,74.43,96,42,Landfill/Urban
20211121,08:06:33,31.22,73.29,30,11,Landfill/Urban
20211121,08:07:10,33.71,73.11,36,11,Landfill/Urban
20211121,08:07:22,33.98,71.6,22,7,Landfill/Urban
20211121,08:09:12,37.64,61.88,113,46,Gas
20211121,08:09:28,41.39,69.17,11,5,Gas
20211121,09:50:02,39.75,53.96,80,35,Oil
20211121,11:31:58,41.13,27.5,20,7,Landfill/Urban
20211121,13:05:12,12.44,14.23,56,19,Unclassified
20211122,07:44:36,22.55,88.59,25,14,Gas
20211122,07:44:56,23.77,90.36,66,35,Landfill/Urban
20211122,07:47:54,31.58,74.39,83,35,Landfill/Urban
20211122,09:30:26,37.48,62.17,172,56,Oil
20211122,09:30:47,38.99,63.25,13,4,Oil
20211122,09:31:48,42.11,59.87,75,32,Gas
20211122,09:32:43,43.28,46.42,33,14,Landfill/Urban
20211122,21:21:03,37.58,-121.25,59,28,Landfill/Urban
20211123,05:47:53,35.51,112.43,100,42,Coal
20211123,05:48:17,36.49,109.02,46,20,Oil
20211123,05:48:06,35.67,109.11,28,13,Coal
20211123,05:48:09,36.52,112.83,104,50,Coal
20211123,05:48:28,37.43,110.84,52,30,Coal
20211123,05:48:28,37.98,114.04,94,41,Coal
20211123,07:26:07,23.35,86.65,17,7,Gas
20211123,07:26:37,25.49,88.0,10,7,Landfill/Urban
20211123,07:29:21,31.66,74.59,41,13,Landfill/Urban
20211123,09:07:45,24.81,67.5,144,47,Landfill/Urban
20211123,09:11:14,36.47,61.9,63,33,Oil
20211123,09:11:30,37.67,61.87,75,42,Gas
20211123,09:12:08,38.64,54.27,41,19,Oil
20211123,09:12:42,41.99,59.38,14,6,Gas
20211123,09:13:32,43.49,52.95,37,20,Oil
20211123,17:19:10,-34.43,-58.6,57,20,Landfill/Urban
20211123,19:19:13,33.37,-87.06,16,9,Coal
20211124,05:28:40,33.84,113.29,23,8,Coal
20211124,05:29:26,36.69,112.21,65,48,Coal
20211124,05:29:43,37.65,110.62,98,39,Coal
20211124,05:29:43,38.0,113.38,70,25,Coal
20211124,05:30:05,39.14,111.01,21,12,Coal
20211124,05:30:05,39.86,116.49,21,12,Landfill/Urban
20211124,07:07:12,23.43,90.04,67,25,Landfill/Urban
20211124,07:07:38,23.84,86.41,15,5,Coal
20211124,07:08:00,27.36,95.57,22,8,Gas
20211124,08:48:18,23.1,72.61,23,8,Oil
20211124,08:48:55,24.89,67.08,90,27,Landfill/Urban
20211124,08:49:04,25.98,71.66,7,3,Oil
20211124,08:50:43,31.58,74.28,44,14,Landfill/Urban
20211124,08:51:20,34.06,71.86,40,18,Landfill/Urban
20211124,08:52:45,37.6,60.26,25,14,Gas
20211124,08:52:43,37.82,62.52,105,38,Gas
20211124,08:52:49,38.46,62.91,88,35,Oil
20211124,08:53:19,39.99,61.46,19,7,Oil
20211124,08:53:05,39.59,63.41,36,12,Gas
20211124,08:53:16,40.21,63.48,16,6,Gas
20211124,12:06:50,7.88,29.2,138,67,Unclassified
20211124,20:43:10,36.57,-119.71,28,13,Landfill/Urban
20211125,05:09:24,32.86,117.01,21,9,Coal
20211125,05:09:56,34.78,116.65,7,4,Landfill/Urban
20211125,05:10:35,36.04,112.77,63,20,Coal
20211125,05:10:57,38.08,114.35,37,19,Landfill/Urban
20211125,05:10:57,37.17,111.79,37,13,Coal
20211125,05:10:48,36.73,112.24,58,20,Coal
20211125,05:11:03,38.11,113.38,63,20,Coal
20211125,05:11:02,36.65,109.64,26,14,Oil
20211125,05:11:25,38.61,110.46,21,10,Coal
20211125,06:48:33,23.3,90.35,52,23,Landfill/Urban
20211125,06:48:44,23.93,90.42,31,17,Landfill/Urban
20211125,06:49:09,27.23,95.14,24,11,Oil
20211125,08:29:22,23.01,72.53,14,6,Oil
20211125,08:30:49,28.66,77.39,27,8,Landfill/Urban
20211125,08:31:39,31.45,73.05,22,7,Landfill/Urban
20211125,08:31:43,31.58,74.42,31,21,Landfill/Urban
20211125,08:31:51,32.26,74.16,23,16,Landfill/Urban
20211125,08:32:16,33.72,73.08,29,10,Landfill/Urban
20211125,08:33:44,36.86,62.55,314,106,Oil
20211126,04:50:52,32.73,116.36,43,20,Coal
20211126,04:53:08,39.58,110.59,11,4,Coal
20211126,06:30:30,27.18,95.36,23,7,Oil
20211126,08:10:21,23.71,86.45,26,15,Coal
20211126,08:11:13,26.66,80.17,10,9,Landfill/Urban
20211126,08:11:19,26.87,80.87,10,4,Landfill/Urban
20211126,08:11:44,27.96,77.04,17,12,Landfill/Urban
20211126,08:11:51,28.61,77.28,108,46,Landfill/Urban
20211126,08:12:05,29.33,77.02,8,3,Landfill/Urban
20211126,08:12:29,30.31,74.66,10,5,Landfill/Urban
20211126,08:12:44,31.36,74.45,42,23,Landfill/Urban
20211126,08:12:51,31.58,73.53,27,11,Landfill/Urban
20211126,08:13:02,32.09,74.24,7,4,Landfill/Urban
20211126,08:13:40,34.23,71.85,19,11,Landfill/Urban
20211126,18:03:06,-33.89,-58.59,68,22,Gas
20211126,21:45:58,36.19,-119.35,41,12,Landfill/Urban
20211127,07:51:20,23.55,86.33,16,5,Coal
20211127,07:51:23,23.88,90.32,43,15,Landfill/Urban
20211127,07:52:17,25.23,76.17,24,17,Gas
20211127,07:52:25,26.48,80.07,14,7,Landfill/Urban
20211127,07:52:27,26.85,80.86,7,4,Landfill/Urban
20211127,07:53:17,28.54,77.18,145,60,Landfill/Urban
20211127,07:53:23,29.34,77.02,33,13,Landfill/Urban
20211127,07:53:38,29.67,75.11,14,6,Gas
20211127,07:54:12,31.72,74.13,22,14,Landfill/Urban
20211127,09:36:23,35.21,52.23,48,17,Gas
20211127,09:36:28,35.52,51.73,33,13,Gas
20211127,12:52:38,12.44,14.18,53,19,Unclassified
20211128,05:54:18,35.73,112.44,34,11,Coal
20211128,05:54:45,37.18,111.87,51,22,Coal
20211128,05:54:49,37.47,111.18,39,14,Coal
20211128,05:54:55,38.03,113.41,152,72,Coal
20211128,07:32:10,23.1,90.66,52,19,Landfill/Urban
20211128,07:32:25,23.88,90.39,72,37,Landfill/Urban
20211128,07:33:19,27.29,95.34,34,12,Oil
20211128,07:33:43,26.62,79.99,12,9,Landfill/Urban
20211128,07:34:33,28.73,77.2,80,38,Landfill/Urban
20211128,07:35:35,31.5,74.14,16,6,Landfill/Urban
20211128,09:17:55,37.68,61.77,94,39,Gas
20211128,21:08:07,36.32,-119.66,12,10,Landfill/Urban
20211128,21:08:32,37.51,-121.02,16,7,Landfill/Urban
20211129,07:13:34,23.82,90.41,72,25,Landfill/Urban
20211129,07:13:33,23.92,91.1,26,14,Landfill/Urban
20211129,07:13:47,23.63,86.43,24,9,Coal
20211129,07:14:19,27.38,95.37,39,16,Oil
20211129,08:59:00,37.43,60.21,11,6,Gas
20211129,19:06:52,32.35,-93.89,39,21,Gas
20211129,20:49:22,36.34,-119.74,30,11,Landfill/Urban
20211129,20:49:50,37.56,-121.02,69,32,Landfill/Urban
20211130,05:17:01,36.69,112.21,41,19,Coal
20211130,06:54:44,23.29,90.39,54,17,Landfill/Urban
20211130,06:54:42,23.3,90.9,56,20,Landfill/Urban
20211130,06:54:57,23.97,90.19,70,28,Landfill/Urban
20211130,06:55:25,27.01,94.85,14,6,Oil
20211130,08:37:59,31.49,74.38,83,29,Landfill/Urban
20211130,08:38:06,31.98,74.15,47,19,Landfill/Urban
20211130,08:38:46,34.08,71.39,30,11,Landfill/Urban
20211130,08:39:58,36.55,61.62,28,12,Oil
20211130,08:40:22,37.49,60.34,31,17,Gas
20211130,08:40:23,38.35,62.39,86,33,Oil
20211130,08:40:48,41.09,68.97,23,10,Gas
20211130,08:41:07,42.2,69.67,8,6,Landfill/Urban
20211130,10:17:36,24.6,46.91,20,8,Landfill/Urban
20211130,13:44:58,40.29,-3.79,9,4,Landfill/Urban
20211130,18:47:50,33.41,-87.25,21,13,Gas
20211201,04:57:38,33.8,113.44,33,20,Coal
20211201,04:59:19,39.4,110.51,52,27,Coal
20211201,06:36:16,23.36,90.1,56,33,Landfill/Urban
20211201,06:36:48,27.42,95.57,18,7,Gas
20211201,08:19:16,32.22,73.86,41,28,Landfill/Urban
20211201,08:19:54,33.97,71.62,26,12,Landfill/Urban
20211201,13:23:34,31.87,6.01,5,2,Gas
20211202,08:00:32,32.04,74.24,14,10,Landfill/Urban
20211202,08:01:14,34.12,72.11,31,16,Landfill/Urban
20211202,12:59:00,12.57,14.2,30,13,Unclassified
20211202,19:50:50,31.87,-101.66,52,18,Oil
20211203,07:41:40,31.13,74.59,10,5,Landfill/Urban
20211203,07:41:52,31.5,73.47,7,6,Landfill/Urban
20211203,09:26:05,43.47,52.81,57,18,Oil
20211203,12:40:11,12.49,14.04,37,13,Unclassified
20211203,19:32:19,32.51,-101.52,53,23,Oil
20211204,05:41:13,33.88,113.29,25,14,Coal
20211204,05:41:44,35.61,112.23,93,31,Coal
20211204,05:42:13,37.54,113.62,23,9,Coal
20211204,05:42:19,37.64,110.88,35,26,Coal
20211204,05:42:22,38.17,114.34,30,16,Landfill/Urban
20211204,09:06:02,38.68,54.21,19,6,Oil
20211204,12:26:54,31.66,6.13,14,5,Gas
20211205,05:21:41,31.82,117.17,8,5,Coal
20211205,05:22:00,32.89,116.8,8,5,Coal
20211205,05:22:28,33.88,113.46,17,19,Coal
20211205,05:23:00,35.63,112.32,97,41,Coal
20211205,05:23:05,36.02,112.74,68,28,Coal
20211205,05:23:09,36.81,114.64,52,18,Coal
20211205,05:23:31,38.08,114.23,21,14,Landfill/Urban
20211205,05:23:31,38.51,115.36,47,20,Landfill/Urban
20211205,05:23:33,37.41,110.55,41,14,Coal
20211205,05:23:34,38.07,113.29,109,45,Coal
20211205,05:24:00,39.15,110.93,31,11,Coal
20211205,07:01:47,27.42,95.56,24,9,Gas
20211205,08:42:47,24.91,67.02,32,13,Landfill/Urban
20211205,08:44:23,31.49,73.18,20,10,Landfill/Urban
20211205,08:46:13,36.37,61.4,33,14,Oil
20211205,08:46:39,37.6,61.81,82,31,Gas
20211205,08:47:19,40.1,60.99,11,4,Oil
20211205,10:21:31,15.57,45.84,3,1,Oil
20211205,20:34:57,31.56,-103.57,139,55,Oil
20211205,20:34:58,31.84,-104.08,136,48,Oil
20211206,05:04:32,36.42,113.36,46,15,Coal
20211206,05:04:55,38.03,113.51,99,42,Coal
20211206,08:23:10,22.97,72.57,19,7,Oil
20211206,08:25:14,31.02,74.69,62,22,Landfill/Urban
20211206,08:26:04,33.72,73.12,25,8,Landfill/Urban
20211206,10:08:24,35.1,40.13,15,5,Landfill/Urban
20211206,11:41:40,8.22,33.61,20,12,Unclassified
20211206,20:12:33,19.85,-99.09,13,5,Gas
20211207,08:05:41,28.39,77.47,57,22,Landfill/Urban
20211207,08:06:41,31.42,73.18,23,9,Landfill/Urban
20211207,08:06:39,31.57,74.36,51,20,Landfill/Urban
20211207,08:09:21,37.52,62.42,78,32,Gas
20211207,09:46:28,24.6,46.94,13,7,Landfill/Urban
20211207,09:47:31,28.89,48.06,16,5,Landfill/Urban
20211207,13:10:56,31.87,5.95,11,5,Gas
20211207,19:53:43,19.48,-99.21,21,9,Landfill/Urban
20211207,19:54:15,20.67,-103.36,13,7,Landfill/Urban
20211208,07:44:56,23.35,90.23,94,47,Landfill/Urban
20211208,07:45:07,23.63,86.27,14,6,Coal
20211208,07:46:16,27.2,80.74,16,5,Landfill/Urban
20211208,07:46:31,27.04,78.39,18,8,Landfill/Urban
20211208,07:46:58,28.52,77.3,32,12,Landfill/Urban
20211208,07:48:00,31.55,74.35,48,17,Landfill/Urban
20211208,09:30:16,36.42,61.5,29,11,Oil
20211208,09:30:34,37.51,61.94,96,35,Landfill/Urban
20211209,05:47:32,33.84,113.36,25,11,Coal
20211209,05:48:03,35.55,112.37,97,36,Coal
20211209,05:48:15,35.76,109.03,8,4,Coal
20211209,05:48:23,36.8,112.22,110,52,Coal
20211209,05:48:29,36.79,109.78,22,14,Coal
20211209,05:48:39,37.62,110.81,48,28,Coal
20211209,07:27:37,26.79,80.69,6,2,Landfill/Urban
20211209,07:27:40,26.53,80.28,5,2,Landfill/Urban
20211209,07:29:40,31.99,73.92,19,15,Landfill/Urban
20211209,09:12:05,37.88,54.5,21,6,Oil
20211209,09:12:15,38.6,54.23,16,7,Oil
20211210,07:07:45,23.87,86.46,9,5,Coal
20211210,08:50:25,30.28,71.82,22,6,Landfill/Urban
20211210,08:50:43,31.75,74.19,138,57,Landfill/Urban
20211210,08:52:47,37.66,61.85,84,32,Gas
20211210,10:33:15,35.1,40.67,19,9,Oil
20211211,06:48:45,23.72,90.29,66,23,Landfill/Urban
20211211,06:48:41,23.33,90.27,253,87,Landfill/Urban
20211211,08:30:54,28.3,78.15,49,21,Landfill/Urban
20211211,08:31:36,30.74,75.95,19,9,Landfill/Urban
20211211,08:31:50,31.59,74.35,47,18,Landfill/Urban
20211211,08:31:44,31.41,73.38,12,5,Landfill/Urban
20211211,08:32:05,32.23,74.21,29,11,Landfill/Urban
20211211,08:32:27,33.68,72.93,25,11,Landfill/Urban
20211211,08:32:33,34.04,71.61,20,9,Landfill/Urban
20211211,08:33:51,36.6,61.86,26,8,Oil
20211211,08:34:08,37.82,62.57,124,56,Gas
20211211,10:14:19,35.28,51.6,26,18,Gas
20211211,10:14:33,34.99,41.25,10,5,Oil
20211211,20:22:20,31.93,-103.45,25,8,Oil
20211211,20:22:25,32.34,-101.47,16,12,Oil
20211212,04:53:02,39.96,113.0,28,13,Coal
20211212,06:30:38,27.35,95.35,32,14,Oil
20211212,08:10:47,22.88,72.51,7,5,Oil
20211212,08:11:23,26.55,80.33,7,3,Landfill/Urban
20211212,08:12:59,31.79,74.34,52,18,Landfill/Urban
20211212,09:54:18,31.01,49.49,86,26,Oil
20211212,09:55:26,35.41,51.29,48,18,Gas
20211212,09:55:56,34.88,40.99,13,7,Oil
20211212,13:17:14,31.61,6.14,40,15,Gas
20211212,13:18:22,33.48,-7.53,11,4,Landfill/Urban
20211212,18:23:16,33.45,-87.16,22,15,Coal
20211212,18:24:19,39.88,-80.43,12,8,Coal
20211212,20:02:29,28.49,-100.54,28,9,Coal
20211212,20:03:23,31.44,-103.11,36,12,Oil
20211212,20:03:36,31.86,-103.85,106,43,Oil
20211213,07:51:28,23.79,90.28,101,38,Landfill/Urban
20211213,07:52:32,26.62,80.41,5,3,Landfill/Urban
20211213,07:52:37,26.82,80.65,3,2,Landfill/Urban
20211213,07:53:58,30.17,73.81,42,15,Landfill/Urban
20211213,09:36:36,35.16,51.7,38,24,Gas
20211213,09:40:30,49.52,49.9,98,35,Gas
20211213,12:52:39,12.25,14.16,57,18,Unclassified
20211213,12:58:27,31.89,5.45,38,17,Gas
20211213,18:04:22,34.99,-80.14,7,4,Landfill/Urban
20211213,18:04:26,35.36,-80.65,8,4,Gas
20211213,18:05:40,40.22,-80.14,117,67,Coal
20211214,05:50:56,23.25,113.47,4,2,Landfill/Urban
20211214,05:54:21,35.51,112.33,147,55,Coal
20211214,05:54:32,35.62,109.18,7,3,Coal
20211214,05:54:48,37.16,111.71,40,18,Coal
20211214,05:55:03,38.12,114.58,124,64,Landfill/Urban
20211214,07:32:33,23.84,90.43,82,34,Landfill/Urban
20211214,07:32:38,23.72,86.48,28,11,Coal
20211214,07:33:29,27.39,95.5,12,5,Gas
20211214,07:33:49,26.4,80.21,6,4,Landfill/Urban
20211214,12:39:36,31.75,5.77,27,10,Gas
20211214,17:47:00,39.89,-80.09,38,28,Coal
20211214,19:25:41,33.37,-84.91,13,8,Gas
20211215,03:34:46,-32.5,151.01,12,6,Coal
20211215,07:14:27,27.23,95.11,8,3,Oil
20211215,10:34:12,15.66,45.81,7,3,Oil
20211216,06:54:49,23.13,90.38,88,32,Landfill/Urban
20211216,06:54:48,23.18,90.97,89,36,Landfill/Urban
20211216,06:55:02,23.8,90.28,90,31,Landfill/Urban
20211216,06:55:35,27.38,95.44,23,10,Gas
20211216,08:35:48,22.89,72.71,24,10,Oil
20211216,08:40:17,37.04,61.15,46,16,Oil
20211216,08:40:25,37.67,61.78,61,23,Gas
20211216,10:19:39,31.49,48.56,274,85,Oil
20211217,06:36:30,23.82,90.31,48,15,Landfill/Urban
20211217,06:36:52,27.35,95.44,48,18,Gas
20211217,08:15:10,17.42,78.55,11,4,Landfill/Urban
20211217,08:19:05,30.23,71.47,16,6,Landfill/Urban
20211217,08:19:17,31.39,72.92,45,18,Landfill/Urban
20211217,08:19:23,32.15,74.39,38,18,Landfill/Urban
20211217,08:21:44,38.66,65.61,14,9,Gas
20211217,13:24:37,33.52,-7.54,10,3,Landfill/Urban
20211217,18:09:15,-34.62,-59.4,104,36,Landfill/Urban
20211218,07:56:24,17.09,77.89,17,7,Landfill/Urban
20211218,07:59:25,28.42,77.58,61,28,Landfill/Urban
20211218,08:00:30,31.56,74.42,73,23,Landfill/Urban
20211218,08:00:42,32.13,73.97,34,16,Landfill/Urban
20211218,08:01:09,33.71,72.99,19,12,Landfill/Urban
20211218,08:01:24,34.04,71.65,12,8,Landfill/Urban
20211218,17:50:18,-35.14,-59.96,65,24,Landfill/Urban
20211219,07:37:54,17.51,78.58,22,9,Landfill/Urban
20211219,09:24:40,37.92,54.05,19,13,Oil
20211219,09:24:48,38.45,54.04,51,20,Oil
20211219,12:45:55,31.95,5.76,6,4,Gas
20211219,17:31:46,-34.75,-58.48,40,20,Landfill/Urban
20211220,05:41:22,33.9,112.9,21,10,Coal
20211220,05:42:09,36.66,112.2,54,25,Coal
20211220,05:42:19,36.8,109.67,45,20,Coal
20211220,05:42:25,37.41,110.89,40,16,Coal
20211220,05:42:28,38.01,114.02,138,78,Coal
20211220,07:19:35,20.91,85.34,13,5,Coal
20211220,07:19:58,24.02,90.37,47,18,Landfill/Urban
20211220,07:20:12,23.71,86.46,28,10,Coal
20211220,07:20:48,27.39,95.58,20,9,Gas
20211220,09:05:31,37.63,62.14,143,49,Landfill/Urban
20211220,09:06:07,38.68,54.27,27,12,Oil
20211220,09:06:01,40.3,63.51,37,14,Gas
20211220,09:06:41,41.88,60.05,44,19,Gas
20211220,12:26:40,30.26,7.12,8,3,Gas
20211220,12:27:08,31.82,6.12,58,19,Gas
20211220,17:34:42,39.82,-80.49,54,26,Coal
20211220,19:13:50,32.05,-101.7,51,25,Oil
20211221,05:22:33,33.77,113.35,18,10,Coal
20211221,05:23:12,36.06,112.76,32,16,Coal
20211221,05:23:05,35.69,112.23,73,25,Coal
20211221,05:23:26,35.79,108.94,10,4,Coal
20211221,05:23:41,36.56,108.63,29,11,Oil
20211221,05:23:42,37.35,110.94,56,17,Coal
20211221,05:23:31,37.05,111.75,36,11,Coal
20211221,05:23:37,37.8,113.58,130,53,Coal
20211221,07:01:52,27.37,95.77,21,7,Oil
20211221,08:39:18,13.03,77.67,5,3,Landfill/Urban
20211221,08:40:25,17.27,78.77,27,13,Landfill/Urban
20211221,08:41:04,19.25,72.84,19,12,Gas
20211221,08:44:27,31.41,75.03,19,7,Landfill/Urban
20211221,12:08:35,31.64,6.19,16,11,Gas
20211221,18:55:51,40.01,-80.27,23,13,Coal
20211222,05:03:26,32.81,116.37,20,8,Coal
20211222,05:05:01,37.82,113.79,69,31,Coal
20211222,08:20:17,13.11,77.61,8,3,Landfill/Urban
20211222,08:21:30,17.5,78.6,25,7,Landfill/Urban
20211222,08:22:03,18.57,73.89,8,4,Landfill/Urban
20211222,08:22:32,21.11,79.15,3,2,Landfill/Urban
20211222,08:23:04,22.18,73.07,12,6,Oil
20211222,08:23:28,23.09,72.7,9,5,Oil
20211222,08:24:04,25.88,71.68,7,4,Oil
20211222,08:24:43,28.76,77.19,47,14,Landfill/Urban
20211222,20:12:38,19.66,-99.01,27,9,Landfill/Urban
20211222,20:15:57,31.15,-103.29,13,6,Gas
20211223,08:01:42,13.08,77.61,12,5,Landfill/Urban
20211223,08:02:42,17.48,78.77,12,8,Landfill/Urban
20211223,08:03:28,21.05,85.15,19,13,Coal
20211223,08:03:40,19.27,72.77,28,12,Gas
20211223,08:04:51,23.34,72.52,30,13,Oil
20211223,08:05:05,26.5,80.54,7,4,Landfill/Urban
20211223,08:05:11,26.73,80.76,4,2,Landfill/Urban
20211223,08:06:45,31.47,74.33,23,15,Landfill/Urban
20211223,09:49:10,35.51,51.79,41,16,Gas
20211223,18:16:58,35.35,-80.67,6,3,Gas
20211223,18:17:04,33.16,-87.44,37,21,Gas
20211223,19:54:26,20.46,-103.17,21,11,Landfill/Urban
20211224,07:44:06,17.55,78.58,18,7,Landfill/Urban
20211224,07:44:49,21.23,81.38,5,3,Landfill/Urban
20211224,07:44:38,21.05,85.17,8,4,Coal
20211224,07:44:54,22.08,83.74,6,2,Coal
20211224,07:44:58,21.0,79.05,10,4,Landfill/Urban
20211224,07:45:19,23.85,86.44,16,8,Coal
20211224,07:46:27,27.06,80.58,16,13,Landfill/Urban
20211224,07:47:23,28.57,77.13,79,27,Landfill/Urban
20211224,07:48:47,33.69,72.98,21,10,Landfill/Urban
20211224,12:52:07,31.77,5.94,34,19,Gas
20211224,19:35:17,20.49,-97.46,12,5,Gas
20211225,07:25:29,17.34,79.01,12,7,Coal
20211225,07:26:14,22.09,83.69,7,3,Coal
20211225,07:26:02,22.53,88.39,6,2,Gas
20211225,07:26:24,23.74,87.23,19,8,Coal
20211225,09:11:23,36.47,61.69,20,9,Oil
20211225,09:11:44,37.61,61.97,102,36,Landfill/Urban
20211225,12:33:28,32.03,5.88,33,11,Gas
20211225,19:15:39,18.08,-93.9,16,8,Gas
20211226,05:29:38,35.67,108.99,22,9,Coal
20211226,05:29:39,36.71,112.43,79,39,Coal
20211226,05:30:30,39.38,110.62,31,12,Coal
20211226,07:08:13,27.32,95.27,23,10,Oil
20211226,08:45:34,12.86,77.15,9,4,Landfill/Urban
20211227,05:10:58,36.49,112.21,24,15,Coal
20211227,06:49:25,27.33,95.44,33,13,Gas
20211227,08:26:50,13.36,77.28,22,10,Landfill/Urban
20211227,08:31:00,28.57,77.29,21,10,Landfill/Urban
20211227,08:34:24,37.56,61.92,89,31,Landfill/Urban
20211227,10:13:21,31.32,48.98,23,7,Oil
20211227,10:14:30,35.77,51.45,51,28,Gas
20211228,08:09:47,19.0,73.05,29,15,Gas
20211228,08:12:37,30.13,74.36,29,13,Landfill/Urban
20211228,08:13:02,31.54,74.43,79,31,Landfill/Urban
20211228,09:55:30,35.56,51.29,82,42,Gas
20211228,18:02:58,-34.9,-58.65,78,28,Landfill/Urban
20211228,20:00:05,19.5,-99.26,31,16,Landfill/Urban
20211229,07:53:07,27.39,77.96,23,9,Landfill/Urban
20211229,07:53:20,28.49,77.32,63,23,Landfill/Urban
20211229,07:54:24,31.6,74.36,65,24,Landfill/Urban
20211229,07:55:01,33.58,73.15,22,11,Landfill/Urban
20211229,09:37:14,38.01,62.14,78,38,Gas
20211229,09:37:32,38.79,61.79,125,60,Gas
20211229,12:58:22,31.52,5.93,30,11,Gas
20211229,19:41:30,20.45,-97.42,16,12,Gas
20211230,05:55:37,39.46,110.64,33,12,Coal
20211230,09:18:38,38.64,54.23,44,14,Oil
20211230,12:38:19,27.66,9.91,11,4,Gas
20211230,12:39:33,31.43,6.29,14,5,Gas
20211230,19:21:49,18.14,-93.94,35,12,Gas
20211230,19:25:39,32.1,-93.76,33,15,Gas
20211231,07:13:39,23.53,91.23,32,23,Landfill/Urban
20211231,07:13:49,23.87,90.35,32,11,Landfill/Urban
20211231,07:14:35,27.32,95.39,21,6,Oil
20211231,12:20:27,29.38,6.31,36,12,Gas
