"","country","latitude","longitude","primary_fuel"
"8545","CHN",40.1892,111.3596,"Coal"
"8554","CHN",31.7535,121.0051,"Coal"
"8556","CHN",46.0508,122.0611,"Coal"
"8557","CHN",40.8137,107.5092,"Coal"
"8577","CHN",43.9702,87.7219,"Coal"
"8578","CHN",43.2728,87.1708,"Coal"
"8579","CHN",31.7375,118.4797,"Coal"
"8580","CHN",30.6387,114.4654,"Coal"
"8582","CHN",31.3536,121.6003,"Coal"
"8590","CHN",39.7637,112.9252,"Coal"
"8591","CHN",36.3485,113.1921,"Coal"
"8592","CHN",31.44,120.44,"Gas"
"8595","CHN",36.4745,117.8435,"Coal"
"8597","CHN",28.8401,106.7757,"Coal"
"8598","CHN",25.955,104.7881,"Gas"
"8599","CHN",31.3245,107.4914,"Coal"
"8605","CHN",37.5125,122.0792,"Coal"
"8606","CHN",37.4499,122.2072,"Coal"
"8607","CHN",34.4284,108.9113,"Coal"
"8608","CHN",37.7053,118.1563,"Coal"
"8610","CHN",38.2334,109.4891,"Coal"
"8611","CHN",34.4977,109.4308,"Coal"
"8613","CHN",37.3588,117.7772,"Coal"
"8614","CHN",37.0255,117.4838,"Coal"
"8615","CHN",37.5765,117.5986,"Coal"
"8616","CHN",38.0226,117.9712,"Coal"
"8617","CHN",36.9107,117.7854,"Coal"
"8618","CHN",36.9077,117.7741,"Coal"
"8619","CHN",36.8979,117.7844,"Coal"
"8620","CHN",36.8972,117.8613,"Coal"
"8627","CHN",27.8901,104.8748,"Coal"
"8633","CHN",39.505,106.6267,"Gas"
"8639","CHN",30.47,114.2,"Oil"
"8640","CHN",30.6529,114.5303,"Coal"
"8641","CHN",30.683,113.967,"Gas"
"8643","CHN",30.7353,114.5439,"Gas"
"8644","CHN",31.4528,118.3445,"Coal"
"8651","CHN",44.2686,87.6881,"Coal"
"8652","CHN",31.062,121.4664,"Coal"
"8681","CHN",39.4316,106.6717,"Coal"
"8687","CHN",37.9011,102.6859,"Coal"
"8692","CHN",31.3429,120.1718,"Gas"
"8693","CHN",36.8228,112.837,"Coal"
"8696","CHN",44.4281,86.0936,"Coal"
"8697","CHN",34.2583,108.8451,"Coal"
"8699","CHN",40.489,115.2659,"Coal"
"8700","CHN",24.554,117.932,"Gas"
"8701","CHN",24.722,118.281,"Gas"
"8702","CHN",24.4468,118.0265,"Coal"
"8703","CHN",24.504,117.983,"Gas"
"8704","CHN",24.5718,118.029,"Coal"
"8707","CHN",31.9122,112.1662,"Coal"
"8716","CHN",27.8287,112.9961,"Coal"
"8729","CHN",23.8377,103.1964,"Coal"
"8733","CHN",30.05,120.23,"Gas"
"8742","CHN",38.2451,114.2149,"Coal"
"8747","CHN",36.9743,100.9106,"Coal"
"8762","CHN",36.615,116.2192,"Coal"
"8768","CHN",24.2831,115.7064,"Coal"
"8770","CHN",36.97,114.624,"Coal"
"8774","CHN",37.0089,114.4842,"Coal"
"8775","CHN",34.8246,113.3676,"Coal"
"8776","CHN",25.2603,104.856,"Coal"
"8777","CHN",34.5782,119.1275,"Coal"
"8780","CHN",22.446,113,"Coal"
"8783","CHN",36.6041,101.7295,"Gas"
"8793","CHN",44.04,88.64,"Gas"
"8794","CHN",43.7064,94.9858,"Coal"
"8801","CHN",44.1268,88.0628,"Coal"
"8811","CHN",44.8594,89.0243,"Coal"
"8815","CHN",44.1269,87.7725,"Coal"
"8816","CHN",44.081,88.5889,"Coal"
"8817","CHN",43.9429,87.6641,"Coal"
"8823","CHN",35.3268,113.4906,"Coal"
"8824","CHN",35.4055,113.9292,"Coal"
"8830","CHN",36.6148,116.2194,"Coal"
"8831","CHN",31.893,121.2093,"Coal"
"8832","CHN",35.1969,109.5941,"Coal"
"8833","CHN",39.1805,111.0845,"Coal"
"8835","CHN",37.8294,112.418,"Coal"
"8836","CHN",37.8915,112.0886,"Coal"
"8837","CHN",28.1634,106.3528,"Coal"
"8838","CHN",28.3567,106.1975,"Coal"
"8846","CHN",38.4439,106.1258,"Coal"
"8854","CHN",40.5799,115.0733,"Coal"
"8855","CHN",26.1872,104.1106,"Coal"
"8856","CHN",34.1748,113.3581,"Coal"
"8860","CHN",23.9584,103.1891,"Coal"
"8861","CHN",34.3045,117.3083,"Coal"
"8862","CHN",34.403,117.1348,"Coal"
"8863","CHN",34.3412,117.1048,"Coal"
"8864","CHN",34.3781,117.1763,"Coal"
"8878","CHN",35.467,112.5739,"Coal"
"8890","CHN",37.861,113.4423,"Coal"
"8891","CHN",19.72,109.18,"Gas"
"8894","CHN",38.31,112.54,"Gas"
"8895","CHN",37.8342,113.5625,"Gas"
"8896","CHN",37.8,113.5,"Gas"
"8897","CHN",37.7745,113.6262,"Coal"
"8898","CHN",24.612,112.5412,"Coal"
"8902","CHN",21.5426,111.6703,"Coal"
"8910","CHN",34.4622,119.305,"Gas"
"8911","CHN",32.2648,119.4114,"Coal"
"8912","CHN",32.4299,119.4742,"Coal"
"8913","CHN",32.2684,119.4193,"Coal"
"8914","CHN",24.9622,103.0277,"Coal"
"8929","CHN",35.2683,116.6598,"Coal"
"8932","CHN",33.7375,113.2419,"Coal"
"8934","CHN",27.5785,106.6552,"Coal"
"8938","CHN",26.6786,104.8047,"Coal"
"8941","CHN",30.3269,111.4904,"Coal"
"8942","CHN",30.7567,111.3222,"Gas"
"8943","CHN",30.4969,111.4421,"Coal"
"8945","CHN",34.4146,112.5011,"Coal"
"8946","CHN",34.4156,112.5561,"Coal"
"8952","CHN",44.8931,89.2476,"Coal"
"8957","CHN",34.7217,111.88,"Coal"
"8958","CHN",38.4677,106.2289,"Coal"
"8968","CHN",43.9492,81.4757,"Coal"
"8972","CHN",37.7274,106.7409,"Coal"
"8976","CHN",31.3976,119.8273,"Coal"
"8977","CHN",31.3929,119.8291,"Coal"
"8978","CHN",31.3701,119.7727,"Coal"
"8979","CHN",31.3962,119.8283,"Coal"
"8980","CHN",28.5971,112.2683,"Coal"
"8981","CHN",39.78,116.5,"Gas"
"8984","CHN",26.0036,117.3798,"Coal"
"8986","CHN",33.9284,116.5501,"Coal"
"8987","CHN",34.1236,116.4497,"Gas"
"8988","CHN",29.0555,105.8844,"Coal"
"8992","CHN",39.6103,112.7999,"Coal"
"8993","CHN",28.7586,119.8944,"Gas"
"9003","CHN",26.1796,113.0401,"Coal"
"9009","CHN",39.8663,112.5117,"Coal"
"9014","CHN",37.6268,112.7478,"Coal"
"9015","CHN",24.4057,116.5878,"Coal"
"9016","CHN",23.0792,113.4951,"Coal"
"9017","CHN",22.9657,112.1079,"Coal"
"9022","CHN",29.4523,113.1653,"Coal"
"9027","CHN",28.1553,121.1903,"Gas"
"9036","CHN",38.2993,109.8108,"Coal"
"9037","CHN",37.6529,108.9343,"Coal"
"9038","CHN",38.2157,109.7284,"Coal"
"9039","CHN",38.5799,109.9338,"Coal"
"9040","CHN",38.4284,109.7414,"Coal"
"9041","CHN",38.4008,109.8646,"Coal"
"9042","CHN",38.1347,109.537,"Coal"
"9050","CHN",34.6433,110.288,"Coal"
"9052","CHN",22.9838,112.1005,"Coal"
"9054","CHN",35.4867,116.4769,"Coal"
"9055","CHN",36.7319,114.1683,"Coal"
"9164","CHN",30.07,121.1,"Gas"
"9173","CHN",34.8284,117.2711,"Coal"
"9174","CHN",34.8296,117.513,"Coal"
"9175","CHN",31.34,121.52,"Gas"
"9183","CHN",36.7938,118.0939,"Coal"
"9186","CHN",31.89,120.6,"Gas"
"9187","CHN",31.9679,120.4527,"Coal"
"9188","CHN",31.9789,120.6334,"Coal"
"9189","CHN",31.989,120.6884,"Coal"
"9190","CHN",29.3815,110.1314,"Coal"
"9196","CHN",40.7471,114.8122,"Coal"
"9197","CHN",40.6597,114.9439,"Coal"
"9198","CHN",25.2836,117.3989,"Coal"
"9199","CHN",36.7284,117.4036,"Coal"
"9200","CHN",36.3261,113.0814,"Coal"
"9203","CHN",36.3228,113.0807,"Coal"
"9204","CHN",36.0867,111.3994,"Coal"
"9205","CHN",38.0114,117.9783,"Coal"
"9206","CHN",21.3156,110.4091,"Coal"
"9207","CHN",21.3102,110.4095,"Coal"
"9208","CHN",37.7674,113.5808,"Coal"
"9218","CHN",30.6055,121.0064,"Coal"
"9219","CHN",28.6978,121.453,"Coal"
"9220","CHN",29.0132,121.6955,"Coal"
"9225","CHN",30.6035,121.0466,"Coal"
"9226","CHN",29.9445,121.6881,"Coal"
"9229","CHN",30.9919,119.9293,"Coal"
"9230","CHN",29.7592,122.1262,"Coal"
"9231","CHN",27.9963,120.8356,"Coal"
"9232","CHN",28.1704,121.0889,"Coal"
"9234","CHN",29.94,121.69,"Gas"
"9240","CHN",34.8,113.53,"Gas"
"9241","CHN",34.7927,113.5017,"Coal"
"9242","CHN",34.7523,113.8529,"Coal"
"9243","CHN",29.9768,121.688,"Coal"
"9244","CHN",32.158,119.607,"Gas"
"9274","CHN",22.57,113.57,"Gas"
"9275","CHN",42.7372,88.645,"Coal"
"9276","CHN",39.0858,109.4739,"Coal"
"9284","CHN",29.9556,122.085,"Gas"
"9293","CHN",21.967,113.1812,"Coal"
"9295","CHN",32.96,114.06,"Gas"
"9296","CHN",33.0419,114.0536,"Coal"
"9297","CHN",39.7844,111.1595,"Coal"
"9298","CHN",39.8535,111.2563,"Coal"
"9304","CHN",27.8392,113.2178,"Gas"
"9305","CHN",36.7833,118.05,"Coal"
"9308","CHN",35.3256,116.9261,"Coal"
"9309","CHN",40.2022,117.9211,"Coal"
"9312","COL",10.3555,-75.5109,"Oil"
"9318","COL",7.9911,-75.5946,"Coal"
"9320","COL",6.2345,-74.5614,"Gas"
"9325","COL",10.9368,-74.7643,"Gas"
"9326","COL",6.4656,-74.3912,"Gas"
"9327","COL",11.0253,-74.8112,"Gas"
"9328","COL",11.2622,-73.4156,"Coal"
"9329","COL",5.7682,-73.1472,"Coal"
"9330","COL",7.8473,-72.6328,"Coal"
"9331","COL",3.5649,-76.4532,"Gas"
"9332","COL",4.9708,-73.9473,"Coal"
"9335","COG",-4.891,11.9154,"Gas"
"9338","COG",-2.9872,12.0608,"Oil"
"9340","COG",-4.2496,15.3025,"Oil"
"9341","COG",-4.9154,11.9362,"Gas"
"9353","CRI",10.0444,-84.7601,"Oil"
"9359","CRI",9.9924,-83.0999,"Oil"
"9360","CRI",9.9935,-83.1,"Oil"
"9372","CIV",5.3015,-4.0763,"Gas"
"9374","CIV",5.2579,-4.0079,"Gas"
"9377","CIV",5.2612,-4.0096,"Gas"
"9384","HRV",46.0386,16.1814,"Gas"
"9389","HRV",45.542,18.7449,"Gas"
"9392","HRV",45.137,14.164,"Coal"
"9393","HRV",45.2862,14.5207,"Oil"
"9395","HRV",45.4538,16.4144,"Oil"
"9399","HRV",45.8069,15.9498,"Gas"
"9400","HRV",45.7816,16.0169,"Gas"
"9402","CUB",21.5656,-77.2711,"Oil"
"9403","CUB",23.0687,-81.5379,"Oil"
"9404","CUB",19.9945,-75.8706,"Oil"
"9405","CUB",23.1822,-82.0171,"Gas"
"9406","CUB",22.1589,-80.4552,"Oil"
"9407","CUB",20.6377,-74.8811,"Oil"
"9409","CUB",23.1235,-82.412,"Oil"
"9410","CUB",20.7408,-75.655,"Oil"
"9411","CUB",23.02,-82.7502,"Oil"
"9413","CUB",23.1592,-81.9538,"Oil"
"9414","CUB",23.0879,-81.2695,"Gas"
"9416","CYP",34.9809,33.7439,"Oil"
"9417","CYP",34.7106,33.1825,"Oil"
"9418","CYP",34.7286,33.29,"Gas"
"9440","CZE",49.2159,16.6064,"Coal"
"9479","CZE",50.0275,15.4505,"Coal"
"9484","CZE",49.9072,18.4646,"Coal"
"9515","CZE",48.8474,17.1197,"Coal"
"9556","CZE",50.1532,14.129,"Coal"
"9557","CZE",50.1535,14.127,"Gas"
"9563","CZE",50.522,13.5718,"Coal"
"9600","CZE",50.5763,13.7803,"Coal"
"9619","CZE",50.085,14.5253,"Coal"
"9625","CZE",50.4131,14.4158,"Coal"
"9662","CZE",50.1265,15.7933,"Coal"
"9678","CZE",49.7542,13.3988,"Coal"
"9679","CZE",49.7395,13.3455,"Coal"
"9683","CZE",50.4278,13.6777,"Coal"
"9688","CZE",50.5727,15.9634,"Coal"
"9690","CZE",50.4267,13.6747,"Gas"
"9695","CZE",50.4178,13.2592,"Coal"
"9737","CZE",50.4125,14.9044,"Coal"
"9749","CZE",50.4616,14.38,"Coal"
"9777","CZE",50.1496,12.6108,"Coal"
"9781","CZE",49.8319,18.2113,"Coal"
"9783","CZE",50.645,13.9865,"Coal"
"9787","CZE",50.381,13.3399,"Coal"
"9835","CZE",50.2576,12.6932,"Gas"
"9842","CZE",49.2257,17.654,"Coal"
"9881","COD",-4.9154,11.9362,"Gas"
"9891","COD",-4.7947,11.8461,"Oil"
"9898","DNK",55.6859,12.6277,"Coal"
"9900","DNK",55.6615,11.0809,"Coal"
"9901","DNK",55.6035,12.4812,"Coal"
"9906","DNK",55.0206,9.4419,"Coal"
"9907","DNK",55.4552,8.4544,"Coal"
"9910","DNK",55.4292,10.4104,"Coal"
"9911","DNK",55.6761,12.5683,"Gas"
"9920","DNK",55.8134,11.8792,"Oil"
"9926","DNK",57.0736,10.0416,"Coal"
"9928","DNK",56.4584,10.0475,"Coal"
"9934","DNK",55.513,9.6128,"Gas"
"9937","DNK",55.2079,11.2528,"Coal"
"9938","DNK",56.2521,10.3423,"Coal"
"9939","DNK",55.7131,12.588,"Gas"
"9943","DJI",11.5759,43.1569,"Oil"
"9944","DOM",18.4074,-69.6343,"Gas"
"9945","DOM",18.2213,-71.0867,"Coal"
"9948","DOM",18.424,-70.0209,"Oil"
"9949","DOM",18.4058,-70.0271,"Coal"
"9952","DOM",18.4361,-69.947,"Oil"
"9954","DOM",18.3507,-70.8332,"Oil"
"9956","DOM",18.4931,-69.3509,"Oil"
"9957","DOM",18.4515,-69.3172,"Oil"
"9960","ECU",-2.1667,-79.9,"Gas"
"9962","ECU",-3.9833,-79.35,"Oil"
"9963","ECU",-2.2519,-79.91,"Oil"
"9966","ECU",-2.2333,-80.0667,"Gas"
"9967","ECU",0.9266,-79.6878,"Oil"
"9968","ECU",0.9349,-79.6914,"Oil"
"9969","ECU",-2.1957,-79.9539,"Gas"
"9970","ECU",-0.2299,-78.525,"Oil"
"9973","ECU",0.0333,-78.15,"Oil"
"9975","ECU",-0.3667,-78.55,"Gas"
"9981","EGY",31.2694,30.1409,"Gas"
"9982","EGY",30.4025,32.3086,"Gas"
"9983","EGY",31.1162,33.6824,"Gas"
"9984","EGY",27.1757,31.2013,"Oil"
"9986","EGY",29.9364,32.472,"Gas"
"9987","EGY",30.4974,31.2234,"Gas"
"10001","EGY",30.108,31.266,"Gas"
"10002","EGY",29.8669,31.2914,"Gas"
"10003","EGY",30.1387,31.1672,"Gas"
"10004","EGY",31.0817,30.4293,"Gas"
"10005","EGY",31.3815,31.7236,"Gas"
"10006","EGY",31.4423,31.6064,"Gas"
"10007","EGY",31.1851,30.5291,"Gas"
"10008","EGY",31.2158,29.9953,"Gas"
"10009","EGY",29.776,31.2983,"Gas"
"10012","EGY",27.122,33.82,"Oil"
"10013","EGY",31.1293,30.1932,"Gas"
"10014","EGY",31.176,29.914,"Oil"
"10016","EGY",29.2693,31.224,"Gas"
"10017","EGY",29.2793,31.2486,"Gas"
"10018","EGY",31.1759,30.5289,"Gas"
"10020","EGY",31.3525,27.2453,"Gas"
"10022","EGY",31.3822,31.7196,"Gas"
"10023","EGY",30.4653,31.9234,"Gas"
"10024","EGY",30.2483,30.9471,"Gas"
"10025","EGY",30.6993,30.6671,"Gas"
"10026","EGY",30.054,31.0456,"Gas"
"10027","EGY",29.9115,32.5948,"Gas"
"10028","EGY",31.2563,32.3171,"Gas"
"10029","EGY",31.0995,32.5202,"Gas"
"10030","EGY",30.4659,31.9269,"Gas"
"10032","EGY",27.8773,34.3048,"Oil"
"10034","EGY",30.1239,31.2376,"Gas"
"10035","EGY",31.043,29.6652,"Gas"
"10037","EGY",29.6188,32.3532,"Gas"
"10038","EGY",31.0622,31.3921,"Gas"
"10040","EGY",29.8757,31.3194,"Gas"
"10041","EGY",27.2111,31.1614,"Oil"
"10044","SLV",13.5834,-89.8239,"Oil"
"10054","SLV",13.7778,-89.2013,"Oil"
"10059","GNQ",3.7806,8.7196,"Gas"
"10061","GNQ",3.75,8.79,"Gas"
"10062","ERI",15.4211,38.9221,"Oil"
"10063","ERI",15.5786,39.4422,"Oil"
"10066","EST",59.3533,28.1185,"Oil"
"10067","EST",59.2748,27.9046,"Oil"
"10068","EST",59.4514,24.9246,"Gas"
"10069","EST",59.2439,24.7064,"Gas"
"10095","FJI",-18.1127,178.4799,"Oil"
"10097","FJI",-17.6845,178.8359,"Oil"
"10102","FJI",-17.6806,177.4304,"Oil"
"10105","FJI",-16.7844,-179.9777,"Oil"
"10112","FIN",60.7905,23.5866,"Oil"
"10116","FIN",64.1333,25.3667,"Gas"
"10118","FIN",60.1841,24.9711,"Coal"
"10120","FIN",61.3167,22.1333,"Oil"
"10130","FIN",62.9,29.4,"Oil"
"10132","FIN",61.7695,23.0658,"Gas"
"10137","FIN",64.6667,27.1333,"Gas"
"10156","FIN",60.1695,24.9354,"Oil"
"10161","FIN",60.4034,25.105,"Gas"
"10166","FIN",60.1843,23.946,"Gas"
"10173","FIN",60.9827,25.6615,"Gas"
"10175","FIN",61.7667,28.7667,"Oil"
"10187","FIN",61.0587,28.1887,"Gas"
"10191","FIN",61.4991,23.7871,"Gas"
"10198","FIN",60.2833,24.8364,"Gas"
"10201","FIN",61.6317,21.4068,"Coal"
"10206","FIN",65.9667,29.1833,"Gas"
"10207","FIN",60.459,22.0545,"Gas"
"10209","FIN",61.4991,23.7871,"Gas"
"10210","FIN",61.4667,23.5,"Gas"
"10233","FIN",60.3067,25.5506,"Oil"
"10234","FIN",60.3923,25.6651,"Oil"
"10235","FIN",60.3067,25.5506,"Gas"
"10246","FIN",60.1656,24.9048,"Coal"
"10254","FIN",60.9827,25.6615,"Oil"
"10258","FIN",60.1483,24.7183,"Coal"
"10263","FIN",61.4991,23.7871,"Gas"
"10275","FIN",60.8004,21.4084,"Oil"
"10279","FIN",60.996,24.4643,"Oil"
"10280","FIN",63.0914,21.5539,"Coal"
"10281","FIN",63.0453,21.7863,"Oil"
"10288","FIN",60.2199,25.1692,"Gas"
"10289","FIN",60.2199,25.1692,"Gas"
"10291","FRA",48.7872,2.4033,"Oil"
"10420","FRA",48.8681,6.0849,"Gas"
"10422","FRA",50.2987,3.3156,"Gas"
"10424","FRA",48.3567,-3.8706,"Oil"
"10600","FRA",43.4072,4.8676,"Gas"
"10601","FRA",47.2754,-1.8767,"Oil"
"10602","FRA",47.2756,-1.8779,"Coal"
"10802","FRA",48.675,5.8917,"Gas"
"10825","FRA",48.39,-4.26,"Oil"
"10826","FRA",51.0482,2.3255,"Gas"
"10862","FRA",49.1526,6.7018,"Gas"
"10863","FRA",49.151,6.697,"Coal"
"10972","FRA",48.9333,2.3,"Gas"
"11053","FRA",49.4757,0.1491,"Coal"
"11123","FRA",46.667,4.351,"Coal"
"11424","FRA",43.3585,5.0216,"Gas"
"11681","FRA",48.9692,1.7588,"Oil"
"11684","FRA",43.4672,5.4875,"Coal"
"11770","FRA",50.2308,3.8653,"Gas"
"12446","GUF",4.8632,-52.2756,"Gas"
"12447","GUF",4.8626,-52.2748,"Oil"
"12448","GUF",5.1636,-52.6702,"Gas"
"12453","GAB",0.3433,9.4784,"Gas"
"12454","GAB",-0.7539,8.7536,"Gas"
"12456","GAB",-1.9,9.4833,"Oil"
"12458","GMB",13.4689,-16.6241,"Oil"
"12459","GMB",13.4542,-16.6961,"Oil"
"12463","GEO",41.4728,45.0635,"Gas"
"12464","GEO",41.4797,45.0667,"Gas"
"12470","GEO",41.4698,45.061,"Gas"
"12479","DEU",50.0918,8.5311,"Gas"
"12490","DEU",52.5895,13.5587,"Gas"
"12496","DEU",48.7176,9.3749,"Coal"
"12517","DEU",54.2907,9.7228,"Oil"
"12522","DEU",49.0475,8.2816,"Gas"
"12523","DEU",51.2545,6.7865,"Gas"
"12524","DEU",49.4531,8.4336,"Gas"
"12525","DEU",48.5109,9.0715,"Gas"
"12526","DEU",51.2169,6.9473,"Gas"
"12527","DEU",48.4939,9.1856,"Gas"
"12536","DEU",52.5606,7.2952,"Gas"
"12555","DEU",51.637,7.6191,"Coal"
"12557","DEU",52.5374,13.3461,"Coal"
"12558","DEU",52.5321,13.2461,"Coal"
"12559","DEU",52.5351,13.2426,"Coal"
"12580","DEU",49.8587,7.8857,"Gas"
"12609","DEU",51.0365,6.6133,"Coal"
"12611","DEU",51.4833,7.2167,"Gas"
"12625","DEU",51.4163,14.5619,"Coal"
"12629","DEU",51.1821,12.3733,"Coal"
"12632","DEU",53.2021,8.5162,"Coal"
"12640","DEU",53.8925,9.2011,"Oil"
"12645","DEU",51.6028,7.0094,"Coal"
"12648","DEU",52.1724,10.9768,"Coal"
"12661","DEU",52.5219,13.3111,"Gas"
"12662","DEU",51.6846,7.1,"Coal"
"12664","DEU",50.857,12.9231,"Coal"
"12667","DEU",49.6633,8.3589,"Gas"
"12668","DEU",51.0489,12.1104,"Coal"
"12669","DEU",48.5272,8.0868,"Coal"
"12671","DEU",51.0178,6.9643,"Coal"
"12673","DEU",51.7602,14.37,"Coal"
"12679","DEU",47.9125,10.6117,"Oil"
"12680","DEU",48.0627,10.4866,"Oil"
"12682","DEU",48.1835,12.8531,"Gas"
"12693","DEU",51.8269,12.23,"Coal"
"12697","DEU",51.1119,12.0762,"Coal"
"12707","DEU",51.0791,6.8287,"Gas"
"12709","DEU",51.5197,7.477,"Gas"
"12710","DEU",53.6519,9.5079,"Gas"
"12715","DEU",51.491,6.7275,"Gas"
"12716","DEU",51.4597,6.7306,"Gas"
"12725","DEU",53.4852,9.9696,"Oil"
"12731","DEU",51.127,13.715,"Gas"
"12733","DEU",51.0489,12.1104,"Coal"
"12743","DEU",51.4085,8.5999,"Gas"
"12758","DEU",53.3422,7.2062,"Gas"
"12761","DEU",52.4819,7.3067,"Gas"
"12763","DEU",51.5744,7.2979,"Gas"
"12764","DEU",48.3591,11.7903,"Gas"
"12765","DEU",51.9073,8.4088,"Gas"
"12773","DEU",48.3591,11.7903,"Gas"
"12778","DEU",51.2791,9.484,"Coal"
"12779","DEU",51.2171,6.6965,"Gas"
"12789","DEU",54.8049,9.4324,"Coal"
"12791","DEU",50.9456,6.6636,"Coal"
"12792","DEU",49.4208,11.0077,"Gas"
"12802","DEU",51.0574,6.5771,"Coal"
"12809","DEU",51.3689,6.6541,"Coal"
"12810","DEU",48.6403,12.4634,"Gas"
"12811","DEU",52.42,9.6486,"Coal"
"12812","DEU",52.3729,9.7142,"Gas"
"12813","DEU",49.4452,8.4891,"Coal"
"12816","DEU",49.8849,8.6501,"Gas"
"12817","DEU",52.6235,10.2457,"Gas"
"12833","DEU",48.767,11.58,"Gas"
"12836","DEU",51.6725,7.7099,"Gas"
"12873","DEU",51.4627,11.714,"Coal"
"12879","DEU",51.2214,6.7313,"Gas"
"12880","DEU",48.0202,7.8452,"Gas"
"12881","DEU",51.2531,9.4379,"Gas"
"12882","DEU",51.6257,12.327,"Gas"
"12883","DEU",52.0333,8.5333,"Gas"
"12884","DEU",51.2998,12.0193,"Gas"
"12885","DEU",54.1255,12.0819,"Gas"
"12886","DEU",51.4762,13.8891,"Gas"
"12887","DEU",53.5267,10.0658,"Gas"
"12888","DEU",49.9882,9.1558,"Gas"
"12889","DEU",49.992,8.4141,"Gas"
"12890","DEU",53.5745,13.2951,"Gas"
"12891","DEU",51.8655,11.5738,"Gas"
"12892","DEU",49.5307,8.4709,"Gas"
"12903","DEU",47.796,12.1193,"Gas"
"12905","DEU",54.0973,13.385,"Gas"
"12906","DEU",51.4707,6.8616,"Gas"
"12907","DEU",49.5991,8.221,"Gas"
"12908","DEU",51.4707,6.8616,"Gas"
"12910","DEU",50.8003,10.2206,"Gas"
"12911","DEU",51.2689,7.2003,"Gas"
"12912","DEU",50.6315,10.6987,"Gas"
"12913","DEU",51.5122,13.9711,"Gas"
"12914","DEU",50.857,12.9231,"Gas"
"12915","DEU",51.0421,13.7086,"Gas"
"12916","DEU",49.984,10.6514,"Gas"
"12917","DEU",50.9848,11.0299,"Gas"
"12918","DEU",49.5928,11.0015,"Coal"
"12919","DEU",49.593,11.0016,"Gas"
"12920","DEU",49.249,6.8792,"Gas"
"12921","DEU",48.0056,7.8423,"Gas"
"12922","DEU",51.5534,9.9337,"Gas"
"12923","DEU",51.481,11.9643,"Gas"
"12924","DEU",51.508,7.2503,"Gas"
"12925","DEU",54.3275,10.1267,"Gas"
"12926","DEU",51.4293,6.752,"Coal"
"12927","DEU",51.3907,6.7478,"Gas"
"12928","DEU",50.8969,11.5857,"Gas"
"12929","DEU",49.4346,7.7582,"Coal"
"12930","DEU",49.4347,7.7602,"Gas"
"12932","DEU",50.9431,7.0852,"Gas"
"12933","DEU",51.0179,6.964,"Gas"
"12934","DEU",51.0178,6.9643,"Gas"
"12935","DEU",50.0856,8.6279,"Gas"
"12936","DEU",50.9749,6.988,"Gas"
"12937","DEU",52.4328,10.7861,"Coal"
"12938","DEU",51.2529,9.438,"Coal"
"12939","DEU",48.7508,9.1103,"Gas"
"12940","DEU",52.3661,13.1125,"Gas"
"12941","DEU",51.4409,6.7054,"Coal"
"12943","DEU",49.4386,11.0606,"Gas"
"12944","DEU",50.6869,11.3293,"Gas"
"12945","DEU",53.6539,11.373,"Gas"
"12946","DEU",53.5779,11.3965,"Gas"
"12947","DEU",50.917,6.9573,"Gas"
"12948","DEU",52.4422,10.7645,"Coal"
"12949","DEU",50.0984,8.6531,"Coal"
"12950","DEU",50.0984,8.6531,"Gas"
"12952","DEU",50.9816,10.2906,"Gas"
"12953","DEU",49.07,8.307,"Gas"
"12954","DEU",52.2786,10.5147,"Gas"
"12955","DEU",52.2786,10.5147,"Gas"
"12956","DEU",52.0262,8.8666,"Gas"
"12957","DEU",48.1603,10.1144,"Gas"
"12959","DEU",53.1249,8.7287,"Coal"
"12965","DEU",53.489,9.949,"Coal"
"12972","DEU",53.0601,8.8733,"Coal"
"12973","DEU",50.8126,9.978,"Gas"
"12977","DEU",49.1773,9.2063,"Coal"
"12984","DEU",53.5177,9.9508,"Gas"
"12985","DEU",50.0918,8.5311,"Gas"
"12986","DEU",49.249,6.8792,"Coal"
"12987","DEU",48.3751,10.9028,"Gas"
"12988","DEU",49.8828,8.6287,"Gas"
"12989","DEU",48.7176,9.3749,"Gas"
"12990","DEU",52.9,9.65,"Gas"
"12991","DEU",47.5708,7.8072,"Gas"
"12992","DEU",52.346,14.546,"Coal"
"12993","DEU",50.9076,12.061,"Gas"
"12994","DEU",51.9501,7.6413,"Gas"
"12995","DEU",51.411,7.4917,"Gas"
"12997","DEU",50.7338,7.0805,"Gas"
"12998","DEU",51.3388,6.5853,"Gas"
"12999","DEU",51.3512,12.3784,"Gas"
"13000","DEU",48.397,9.9648,"Coal"
"13002","DEU",48.8832,8.6653,"Gas"
"13003","DEU",48.6972,8.9992,"Gas"
"13004","DEU",52.6087,11.8325,"Gas"
"13005","DEU",48.7825,9.2315,"Coal"
"13006","DEU",49.0144,8.3481,"Gas"
"13007","DEU",49.9774,9.0687,"Coal"
"13008","DEU",52.618,7.8619,"Gas"
"13009","DEU",49.8,9.9231,"Gas"
"13016","DEU",51.5508,7.1875,"Coal"
"13020","DEU",52.3828,8.996,"Coal"
"13025","DEU",50.0652,8.769,"Coal"
"13032","DEU",51.1756,6.838,"Gas"
"13036","DEU",51.3679,6.7167,"Gas"
"13037","DEU",50.8614,6.8407,"Coal"
"13041","DEU",53.1897,8.4087,"Gas"
"13055","DEU",48.6701,10.1506,"Gas"
"13056","DEU",53.0982,14.2345,"Oil"
